title,currency,value,status
deal_8266,USD,198.81,lost
deal_8267,USD,663.44,deleted
deal_8268,USD,165.97,open
deal_8269,USD,222.0,open
deal_8270,USD,213.19,open
deal_8271,EUR,258.39,lost
deal_8272,USD,470.15,open
deal_8273,USD,197.39,deleted
deal_8274,EUR,350.5,lost
deal_8275,GBP,917.73,lost
deal_8276,EUR,561.22,won
deal_8277,EUR,738.05,won
deal_8278,GBP,549.36,lost
deal_8279,GBP,141.47,deleted
deal_8280,USD,505.12,open
deal_8281,USD,190.29,won
deal_8282,GBP,217.44,lost
deal_8283,GBP,251.25,open
deal_8284,USD,273.01,deleted
deal_8285,GBP,748.69,open
deal_8286,GBP,905.02,deleted
deal_8287,EUR,37.03,open
deal_8288,USD,94.54,won
deal_8289,GBP,448.11,deleted
deal_8290,GBP,671.31,deleted
deal_8291,EUR,163.6,deleted
deal_8292,GBP,842.1,lost
deal_8293,EUR,563.76,open
deal_8294,GBP,713.87,open
deal_8295,EUR,874.81,lost
deal_8296,EUR,634.57,open
deal_8297,GBP,253.69,won
deal_8298,EUR,98.88,deleted
deal_8299,USD,8.77,lost
deal_8300,GBP,260.29,deleted
deal_8301,USD,772.97,lost
deal_8302,USD,607.14,open
deal_8303,USD,447.14,deleted
deal_8304,GBP,702.59,won
deal_8305,EUR,771.54,won
deal_8306,EUR,245.78,won
deal_8307,USD,732.28,won
deal_8308,GBP,985.04,deleted
deal_8309,USD,26.07,deleted
deal_8310,GBP,884.95,deleted
deal_8311,GBP,447.63,lost
deal_8312,USD,149.68,open
deal_8313,EUR,906.47,won
deal_8314,EUR,387.24,open
deal_8315,EUR,299.83,deleted
deal_8316,USD,418.29,won
deal_8317,EUR,317.64,won
deal_8318,GBP,877.95,deleted
deal_8319,USD,899.98,deleted
deal_8320,EUR,571.68,won
deal_8321,GBP,899.98,open
deal_8322,GBP,73.84,open
deal_8323,USD,705.59,won
deal_8324,EUR,726.65,lost
deal_8325,GBP,390.09,open
deal_8326,GBP,205.77,deleted
deal_8327,GBP,881.56,lost
deal_8328,EUR,843.81,won
deal_8329,GBP,74.37,deleted
deal_8330,GBP,927.96,deleted
deal_8331,GBP,803.77,open
deal_8332,GBP,828.96,open
deal_8333,EUR,929.21,won
deal_8334,USD,824.09,open
deal_8335,GBP,342.98,won
deal_8336,USD,403.47,open
deal_8337,EUR,566.25,won
deal_8338,USD,768.51,won
deal_8339,USD,298.91,lost
deal_8340,USD,499.21,deleted
deal_8341,USD,294.15,deleted
deal_8342,GBP,603.53,deleted
deal_8343,GBP,681.62,deleted
deal_8344,EUR,600.06,won
deal_8345,USD,65.25,open
deal_8346,GBP,464.32,deleted
deal_8347,GBP,732.03,open
deal_8348,GBP,892.97,deleted
deal_8349,USD,213.76,open
deal_8350,EUR,956.88,open
deal_8351,USD,712.04,won
deal_8352,USD,67.13,won
deal_8353,EUR,682.22,won
deal_8354,EUR,518.06,open
deal_8355,USD,738.52,deleted
deal_8356,GBP,574.39,won
deal_8357,USD,792.25,won
deal_8358,GBP,849.55,open
deal_8359,EUR,31.9,deleted
deal_8360,GBP,293.7,won
deal_8361,GBP,807.98,deleted
deal_8362,USD,480.94,open
deal_8363,GBP,100.12,won
deal_8364,USD,318.55,won
deal_8365,USD,477.36,lost
deal_8366,USD,531.49,won
deal_8367,GBP,11.14,lost
deal_8368,EUR,33.97,won
deal_8369,USD,326.69,lost
deal_8370,USD,432.92,open
deal_8371,GBP,517.18,deleted
deal_8372,GBP,632.01,won
deal_8373,USD,736.9,lost
deal_8374,EUR,906.9,lost
deal_8375,USD,932.68,open
deal_8376,USD,204.58,deleted
deal_8377,EUR,653.11,won
deal_8378,EUR,343.12,deleted
deal_8379,EUR,640.08,won
deal_8380,EUR,268.63,open
deal_8381,EUR,856.61,deleted
deal_8382,GBP,133.08,open
deal_8383,GBP,784.72,deleted
deal_8384,USD,31.92,won
deal_8385,USD,353.31,won
deal_8386,EUR,934.25,open
deal_8387,USD,703.27,lost
deal_8388,EUR,895.57,open
deal_8389,GBP,0.71,won
deal_8390,EUR,935.17,lost
deal_8391,USD,4.33,deleted
deal_8392,USD,888.55,open
deal_8393,USD,430.83,lost
deal_8394,USD,970.01,won
deal_8395,GBP,24.77,lost
deal_8396,USD,687.52,won
deal_8397,EUR,174.4,lost
deal_8398,GBP,364.72,lost
deal_8399,USD,331.52,deleted
deal_8400,GBP,838.59,deleted
deal_8401,EUR,948.62,deleted
deal_8402,EUR,733.33,open
deal_8403,GBP,491.73,open
deal_8404,GBP,125.36,lost
deal_8405,EUR,546.82,open
deal_8406,GBP,233.27,open
deal_8407,EUR,491.14,won
deal_8408,USD,421.16,open
deal_8409,USD,177.21,won
deal_8410,EUR,463.92,deleted
deal_8411,USD,375.31,open
deal_8412,USD,596.25,lost
deal_8413,GBP,347.81,deleted
deal_8414,EUR,365.28,deleted
deal_8415,USD,392.59,open
deal_8416,USD,826.14,won
deal_8417,USD,929.41,won
deal_8418,GBP,483.33,deleted
deal_8419,GBP,900.98,lost
deal_8420,USD,251.78,deleted
deal_8421,USD,149.0,open
deal_8422,EUR,160.71,open
deal_8423,EUR,110.35,open
deal_8424,USD,520.02,lost
deal_8425,GBP,370.71,open
deal_8426,EUR,0.75,deleted
deal_8427,GBP,671.69,lost
deal_8428,GBP,473.6,open
deal_8429,GBP,875.6,won
deal_8430,GBP,194.67,lost
deal_8431,USD,415.91,won
deal_8432,GBP,464.73,deleted
deal_8433,USD,349.36,open
deal_8434,USD,524.06,won
deal_8435,GBP,217.78,lost
deal_8436,EUR,815.49,open
deal_8437,USD,372.94,lost
deal_8438,GBP,113.87,open
deal_8439,GBP,628.11,deleted
deal_8440,USD,446.66,open
deal_8441,EUR,151.14,open
deal_8442,GBP,262.71,lost
deal_8443,EUR,961.55,deleted
deal_8444,USD,498.86,won
deal_8445,USD,515.16,deleted
deal_8446,USD,299.56,open
deal_8447,USD,31.04,deleted
deal_8448,GBP,528.83,won
deal_8449,EUR,619.55,lost
deal_8450,EUR,61.25,lost
deal_8451,GBP,71.09,won
deal_8452,GBP,450.39,won
deal_8453,EUR,115.81,deleted
deal_8454,GBP,456.1,open
deal_8455,GBP,198.37,deleted
deal_8456,USD,311.65,lost
deal_8457,EUR,438.11,won
deal_8458,USD,375.36,lost
deal_8459,EUR,211.75,open
deal_8460,EUR,379.22,lost
deal_8461,EUR,308.56,open
deal_8462,USD,329.54,lost
deal_8463,GBP,520.88,won
deal_8464,EUR,473.31,deleted
deal_8465,EUR,546.02,won
deal_8466,GBP,898.12,won
deal_8467,GBP,702.17,deleted
deal_8468,EUR,741.92,open
deal_8469,USD,11.18,open
deal_8470,USD,995.69,open
deal_8471,USD,330.61,deleted
deal_8472,EUR,394.05,open
deal_8473,EUR,516.94,open
deal_8474,USD,84.1,won
deal_8475,GBP,324.17,won
deal_8476,USD,764.53,deleted
deal_8477,USD,33.38,deleted
deal_8478,EUR,232.2,deleted
deal_8479,USD,764.01,deleted
deal_8480,EUR,49.21,deleted
deal_8481,GBP,685.23,won
deal_8482,EUR,150.93,open
deal_8483,USD,489.52,won
deal_8484,USD,43.35,open
deal_8485,EUR,772.56,lost
deal_8486,USD,36.61,lost
deal_8487,GBP,510.77,open
deal_8488,GBP,953.97,open
deal_8489,EUR,790.64,deleted
deal_8490,GBP,45.57,won
deal_8491,GBP,95.7,lost
deal_8492,USD,761.14,deleted
deal_8493,USD,262.09,lost
deal_8494,USD,206.21,won
deal_8495,EUR,977.04,deleted
deal_8496,EUR,9.18,deleted
deal_8497,GBP,626.6,open
deal_8498,USD,451.55,open
deal_8499,GBP,32.83,deleted
deal_8500,GBP,97.92,deleted
deal_8501,GBP,497.07,open
deal_8502,USD,775.77,lost
deal_8503,USD,597.53,won
deal_8504,EUR,241.49,open
deal_8505,EUR,179.33,deleted
deal_8506,USD,495.49,lost
deal_8507,USD,630.85,deleted
deal_8508,USD,789.98,deleted
deal_8509,EUR,683.06,lost
deal_8510,USD,793.18,open
deal_8511,USD,646.56,lost
deal_8512,USD,483.4,deleted
deal_8513,GBP,963.81,lost
deal_8514,EUR,342.62,lost
deal_8515,EUR,614.05,open
deal_8516,GBP,845.76,open
deal_8517,EUR,149.13,lost
deal_8518,EUR,127.3,won
deal_8519,USD,134.82,open
deal_8520,EUR,336.05,deleted
deal_8521,EUR,744.26,won
deal_8522,GBP,2.76,won
deal_8523,GBP,99.11,won
deal_8524,USD,140.47,lost
deal_8525,GBP,337.15,deleted
deal_8526,EUR,358.01,won
deal_8527,USD,154.75,deleted
deal_8528,EUR,178.46,won
deal_8529,USD,210.44,won
deal_8530,USD,247.1,deleted
deal_8531,USD,814.02,open
deal_8532,GBP,0.5,lost
deal_8533,GBP,453.03,lost
deal_8534,GBP,4.04,won
deal_8535,GBP,148.09,deleted
deal_8536,EUR,196.38,deleted
deal_8537,GBP,207.74,deleted
deal_8538,USD,674.63,deleted
deal_8539,USD,255.7,open
deal_8540,GBP,111.16,won
deal_8541,GBP,851.86,open
deal_8542,EUR,381.33,deleted
deal_8543,GBP,487.11,deleted
deal_8544,GBP,160.2,won
deal_8545,EUR,538.97,won
deal_8546,GBP,341.18,open
deal_8547,GBP,247.16,won
deal_8548,GBP,236.72,deleted
deal_8549,GBP,21.78,lost
deal_8550,EUR,563.91,open
deal_8551,USD,186.49,lost
deal_8552,USD,886.46,deleted
deal_8553,USD,87.97,open
deal_8554,EUR,442.78,won
deal_8555,USD,976.23,deleted
deal_8556,EUR,256.61,won
deal_8557,GBP,914.89,lost
deal_8558,EUR,955.73,open
deal_8559,EUR,974.67,deleted
deal_8560,USD,423.66,deleted
deal_8561,EUR,603.93,lost
deal_8562,EUR,590.15,open
deal_8563,GBP,900.84,won
deal_8564,EUR,883.22,deleted
deal_8565,EUR,763.0,lost
deal_8566,USD,504.52,open
deal_8567,EUR,140.87,deleted
deal_8568,USD,473.19,deleted
deal_8569,USD,778.96,lost
deal_8570,USD,856.99,open
deal_8571,GBP,917.24,deleted
deal_8572,USD,546.58,deleted
deal_8573,USD,462.33,won
deal_8574,EUR,974.09,deleted
deal_8575,GBP,700.29,open
deal_8576,USD,837.95,open
deal_8577,USD,956.49,deleted
deal_8578,GBP,542.97,won
deal_8579,GBP,790.41,won
deal_8580,GBP,342.82,open
deal_8581,GBP,911.88,won
deal_8582,GBP,79.62,deleted
deal_8583,USD,322.13,open
deal_8584,EUR,67.9,won
deal_8585,USD,73.69,lost
deal_8586,EUR,943.38,deleted
deal_8587,USD,554.79,open
deal_8588,GBP,243.2,won
deal_8589,EUR,154.75,deleted
deal_8590,EUR,420.54,deleted
deal_8591,EUR,728.98,lost
deal_8592,USD,897.19,won
deal_8593,GBP,436.68,open
deal_8594,GBP,303.63,won
deal_8595,GBP,240.0,deleted
deal_8596,USD,483.85,open
deal_8597,GBP,145.36,lost
deal_8598,USD,615.76,won
deal_8599,USD,125.0,deleted
deal_8600,USD,924.94,deleted
deal_8601,EUR,317.2,won
deal_8602,EUR,70.82,won
deal_8603,GBP,114.08,open
deal_8604,GBP,984.46,won
deal_8605,USD,482.7,open
deal_8606,EUR,74.1,won
deal_8607,EUR,301.1,open
deal_8608,EUR,907.98,won
deal_8609,USD,584.56,won
deal_8610,USD,617.81,deleted
deal_8611,EUR,118.37,won
deal_8612,EUR,808.77,lost
deal_8613,USD,790.24,deleted
deal_8614,USD,756.29,deleted
deal_8615,GBP,64.29,deleted
deal_8616,EUR,624.71,won
deal_8617,USD,461.85,deleted
deal_8618,GBP,299.29,won
deal_8619,GBP,557.46,won
deal_8620,GBP,304.04,won
deal_8621,GBP,284.58,won
deal_8622,USD,463.52,deleted
deal_8623,EUR,574.58,lost
deal_8624,GBP,323.16,deleted
deal_8625,EUR,902.55,lost
deal_8626,EUR,525.7,deleted
deal_8627,USD,92.36,deleted
deal_8628,GBP,179.03,won
deal_8629,EUR,228.08,won
deal_8630,USD,622.92,deleted
deal_8631,USD,853.97,lost
deal_8632,GBP,698.7,won
deal_8633,EUR,630.28,deleted
deal_8634,GBP,875.01,open
deal_8635,GBP,540.99,won
deal_8636,EUR,195.88,deleted
deal_8637,GBP,973.77,lost
deal_8638,GBP,81.29,deleted
deal_8639,GBP,566.73,deleted
deal_8640,EUR,441.95,open
deal_8641,USD,326.32,open
deal_8642,GBP,916.32,lost
deal_8643,EUR,564.99,deleted
deal_8644,USD,722.57,deleted
deal_8645,GBP,765.95,won
deal_8646,USD,535.49,won
deal_8647,GBP,207.68,deleted
deal_8648,USD,449.68,open
deal_8649,USD,869.73,won
deal_8650,GBP,709.48,deleted
deal_8651,GBP,860.57,deleted
deal_8652,USD,806.45,lost
deal_8653,EUR,160.21,open
deal_8654,EUR,187.91,deleted
deal_8655,EUR,250.45,open
deal_8656,USD,36.21,deleted
deal_8657,EUR,889.15,lost
deal_8658,GBP,480.53,won
deal_8659,USD,822.26,lost
deal_8660,USD,564.13,lost
deal_8661,EUR,59.79,lost
deal_8662,GBP,508.62,lost
deal_8663,GBP,521.28,deleted
deal_8664,GBP,629.4,open
deal_8665,USD,793.64,open
deal_8666,EUR,235.66,open
deal_8667,GBP,284.51,won
deal_8668,GBP,13.3,deleted
deal_8669,EUR,500.93,won
deal_8670,EUR,231.01,won
deal_8671,GBP,567.33,won
deal_8672,GBP,94.64,open
deal_8673,USD,795.42,open
deal_8674,USD,185.06,won
deal_8675,GBP,658.39,won
deal_8676,EUR,767.69,lost
deal_8677,GBP,951.41,lost
deal_8678,USD,935.27,lost
deal_8679,GBP,723.45,won
deal_8680,EUR,827.27,open
deal_8681,USD,136.74,deleted
deal_8682,EUR,432.39,lost
deal_8683,GBP,504.18,won
deal_8684,EUR,539.2,deleted
deal_8685,EUR,571.74,open
deal_8686,USD,51.21,deleted
deal_8687,EUR,839.06,deleted
deal_8688,EUR,590.63,won
deal_8689,GBP,317.79,lost
deal_8690,USD,293.11,lost
deal_8691,EUR,803.78,won
deal_8692,GBP,471.49,won
deal_8693,USD,305.84,deleted
deal_8694,EUR,40.88,lost
deal_8695,GBP,491.04,deleted
deal_8696,EUR,182.07,lost
deal_8697,EUR,943.66,deleted
deal_8698,GBP,568.26,won
deal_8699,USD,854.11,open
deal_8700,USD,819.93,open
deal_8701,USD,208.93,lost
deal_8702,GBP,18.04,deleted
deal_8703,EUR,342.9,lost
deal_8704,EUR,456.8,lost
deal_8705,USD,950.86,won
deal_8706,GBP,191.71,open
deal_8707,USD,214.51,lost
deal_8708,EUR,505.63,won
deal_8709,USD,233.55,deleted
deal_8710,USD,93.65,lost
deal_8711,GBP,366.93,open
deal_8712,GBP,628.2,won
deal_8713,GBP,681.23,deleted
deal_8714,EUR,90.01,won
deal_8715,USD,701.43,won
deal_8716,USD,622.87,open
deal_8717,EUR,423.87,won
deal_8718,EUR,26.25,open
deal_8719,USD,581.94,won
deal_8720,USD,669.11,lost
deal_8721,USD,36.44,deleted
deal_8722,USD,911.53,won
deal_8723,GBP,940.04,won
deal_8724,EUR,519.63,won
deal_8725,USD,129.0,lost
deal_8726,GBP,494.14,lost
deal_8727,EUR,175.03,won
deal_8728,EUR,7.69,won
deal_8729,EUR,224.3,won
deal_8730,GBP,754.23,lost
deal_8731,GBP,596.81,deleted
deal_8732,EUR,968.62,open
deal_8733,EUR,684.24,deleted
deal_8734,EUR,728.92,won
deal_8735,EUR,329.19,won
deal_8736,USD,272.65,won
deal_8737,GBP,529.48,won
deal_8738,GBP,684.89,deleted
deal_8739,GBP,931.29,deleted
deal_8740,GBP,815.48,lost
deal_8741,USD,413.07,lost
deal_8742,EUR,324.54,won
deal_8743,EUR,75.35,lost
deal_8744,EUR,813.47,open
deal_8745,EUR,250.9,won
deal_8746,GBP,906.99,deleted
deal_8747,EUR,645.48,open
deal_8748,USD,614.4,won
deal_8749,EUR,55.22,open
deal_8750,USD,870.56,won
deal_8751,USD,114.56,open
deal_8752,GBP,296.97,open
deal_8753,EUR,396.51,deleted
deal_8754,EUR,786.59,won
deal_8755,USD,614.42,open
deal_8756,EUR,695.01,won
deal_8757,EUR,655.28,lost
deal_8758,EUR,705.17,deleted
deal_8759,GBP,612.74,lost
deal_8760,GBP,432.25,deleted
deal_8761,EUR,469.92,won
deal_8762,USD,789.26,won
deal_8763,USD,618.42,won
deal_8764,EUR,200.85,deleted
deal_8765,GBP,132.31,open
deal_8766,GBP,531.84,lost
deal_8767,USD,804.72,won
deal_8768,GBP,202.0,won
deal_8769,USD,283.23,lost
deal_8770,USD,745.02,lost
deal_8771,EUR,546.11,won
deal_8772,USD,200.59,open
deal_8773,EUR,766.25,lost
deal_8774,GBP,573.98,deleted
deal_8775,USD,42.43,won
deal_8776,GBP,15.66,deleted
deal_8777,EUR,380.21,lost
deal_8778,EUR,319.26,deleted
deal_8779,EUR,238.88,open
deal_8780,USD,224.74,open
deal_8781,GBP,655.1,deleted
deal_8782,GBP,334.34,lost
deal_8783,USD,92.86,won
deal_8784,EUR,473.53,won
deal_8785,GBP,168.37,open
deal_8786,USD,357.27,won
deal_8787,GBP,566.64,deleted
deal_8788,GBP,482.85,deleted
deal_8789,USD,48.47,open
deal_8790,GBP,241.84,deleted
deal_8791,GBP,735.76,won
deal_8792,USD,912.27,won
deal_8793,GBP,83.98,open
deal_8794,USD,255.99,won
deal_8795,GBP,721.57,deleted
deal_8796,USD,912.74,won
deal_8797,USD,138.85,lost
deal_8798,GBP,302.61,won
deal_8799,EUR,1.96,open
deal_8800,USD,426.37,won
deal_8801,EUR,79.23,lost
deal_8802,GBP,633.77,won
deal_8803,EUR,857.95,won
deal_8804,EUR,241.45,won
deal_8805,EUR,641.63,deleted
deal_8806,USD,613.14,lost
deal_8807,GBP,225.94,lost
deal_8808,EUR,811.19,open
deal_8809,USD,976.24,lost
deal_8810,USD,260.74,deleted
deal_8811,USD,538.39,deleted
deal_8812,EUR,513.92,lost
deal_8813,EUR,422.31,open
deal_8814,EUR,960.55,lost
deal_8815,GBP,163.49,won
deal_8816,EUR,896.36,lost
deal_8817,USD,675.51,deleted
deal_8818,USD,272.73,lost
deal_8819,GBP,845.51,won
deal_8820,GBP,241.88,lost
deal_8821,GBP,192.23,open
deal_8822,USD,157.8,won
deal_8823,EUR,965.1,lost
deal_8824,GBP,442.03,won
deal_8825,GBP,40.21,lost
deal_8826,EUR,485.36,won
deal_8827,EUR,775.65,lost
deal_8828,EUR,915.58,open
deal_8829,USD,629.78,open
deal_8830,EUR,343.97,deleted
deal_8831,EUR,914.43,deleted
deal_8832,USD,873.46,lost
deal_8833,USD,513.82,lost
deal_8834,EUR,164.67,won
deal_8835,USD,51.49,won
deal_8836,GBP,594.93,deleted
deal_8837,EUR,401.49,lost
deal_8838,EUR,941.47,open
deal_8839,EUR,386.82,open
deal_8840,USD,651.32,lost
deal_8841,EUR,342.59,lost
deal_8842,USD,726.49,open
deal_8843,EUR,896.2,deleted
deal_8844,USD,389.12,open
deal_8845,GBP,499.94,lost
deal_8846,GBP,657.43,won
deal_8847,GBP,155.52,lost
deal_8848,GBP,139.06,deleted
deal_8849,USD,361.65,lost
deal_8850,GBP,397.13,lost
deal_8851,EUR,238.71,lost
deal_8852,USD,413.35,won
deal_8853,GBP,736.62,won
deal_8854,GBP,682.98,won
deal_8855,USD,15.81,deleted
deal_8856,EUR,971.84,deleted
deal_8857,EUR,240.49,won
deal_8858,EUR,440.05,open
deal_8859,USD,81.21,lost
deal_8860,GBP,155.78,deleted
deal_8861,EUR,28.39,open
deal_8862,EUR,320.89,deleted
deal_8863,EUR,111.99,open
deal_8864,GBP,382.86,open
deal_8865,USD,84.44,won
deal_8866,USD,130.47,lost
deal_8867,GBP,8.24,lost
deal_8868,EUR,851.43,open
deal_8869,GBP,279.64,open
deal_8870,EUR,660.57,lost
deal_8871,EUR,960.83,deleted
deal_8872,USD,214.61,open
deal_8873,USD,673.79,open
deal_8874,EUR,604.78,open
deal_8875,GBP,922.68,open
deal_8876,USD,462.62,won
deal_8877,EUR,332.33,lost
deal_8878,USD,648.56,lost
deal_8879,EUR,594.97,deleted
deal_8880,EUR,746.67,lost
deal_8881,GBP,922.55,won
deal_8882,USD,191.55,deleted
deal_8883,USD,890.65,deleted
deal_8884,USD,130.09,won
deal_8885,USD,638.53,won
deal_8886,USD,670.62,lost
deal_8887,USD,574.93,deleted
deal_8888,USD,19.05,deleted
deal_8889,GBP,661.03,open
deal_8890,GBP,806.6,lost
deal_8891,EUR,280.2,deleted
deal_8892,EUR,563.46,won
deal_8893,EUR,764.9,open
deal_8894,EUR,797.69,deleted
deal_8895,EUR,238.25,deleted
deal_8896,EUR,926.94,lost
deal_8897,USD,119.48,lost
deal_8898,GBP,126.14,open
deal_8899,USD,127.59,deleted
deal_8900,USD,985.76,deleted
deal_8901,USD,115.97,lost
deal_8902,GBP,895.58,lost
deal_8903,EUR,225.54,lost
deal_8904,GBP,923.4,deleted
deal_8905,GBP,508.54,won
deal_8906,USD,165.52,open
deal_8907,GBP,194.25,lost
deal_8908,GBP,216.37,deleted
deal_8909,EUR,554.45,won
deal_8910,GBP,813.09,won
deal_8911,EUR,686.96,won
deal_8912,USD,748.37,won
deal_8913,EUR,951.06,lost
deal_8914,GBP,508.02,open
deal_8915,GBP,678.44,won
deal_8916,GBP,859.17,deleted
deal_8917,GBP,916.58,lost
deal_8918,GBP,337.95,lost
deal_8919,EUR,406.83,open
deal_8920,USD,516.0,lost
deal_8921,GBP,372.92,won
deal_8922,USD,0.34,open
deal_8923,USD,149.25,open
deal_8924,GBP,502.58,lost
deal_8925,USD,240.3,deleted
deal_8926,USD,334.56,open
deal_8927,EUR,715.8,open
deal_8928,GBP,486.77,lost
deal_8929,EUR,156.62,open
deal_8930,EUR,749.34,lost
deal_8931,USD,993.55,lost
deal_8932,USD,275.65,won
deal_8933,GBP,308.39,lost
deal_8934,GBP,902.93,won
deal_8935,GBP,90.7,open
deal_8936,USD,478.47,lost
deal_8937,GBP,486.84,lost
deal_8938,EUR,165.91,deleted
deal_8939,GBP,184.22,won
deal_8940,USD,188.61,lost
deal_8941,USD,139.49,lost
deal_8942,EUR,868.8,won
deal_8943,GBP,155.4,lost
deal_8944,EUR,531.41,deleted
deal_8945,EUR,464.81,won
deal_8946,EUR,145.84,deleted
deal_8947,GBP,690.55,deleted
deal_8948,GBP,501.58,deleted
deal_8949,GBP,194.58,lost
deal_8950,EUR,644.65,open
deal_8951,USD,42.89,won
deal_8952,EUR,495.81,open
deal_8953,GBP,538.35,open
deal_8954,EUR,925.18,lost
deal_8955,EUR,783.54,deleted
deal_8956,USD,714.55,open
deal_8957,EUR,16.94,won
deal_8958,GBP,325.49,lost
deal_8959,USD,759.61,open
deal_8960,USD,878.85,deleted
deal_8961,USD,862.89,lost
deal_8962,EUR,248.62,open
deal_8963,USD,774.38,won
deal_8964,EUR,116.81,lost
deal_8965,USD,546.48,won
deal_8966,EUR,515.51,lost
deal_8967,GBP,61.62,lost
deal_8968,EUR,81.51,won
deal_8969,USD,779.73,lost
deal_8970,USD,691.58,won
deal_8971,GBP,125.69,open
deal_8972,GBP,237.85,open
deal_8973,EUR,474.9,deleted
deal_8974,GBP,423.86,open
deal_8975,GBP,395.08,deleted
deal_8976,USD,969.65,won
deal_8977,EUR,718.31,open
deal_8978,GBP,32.47,lost
deal_8979,EUR,713.12,won
deal_8980,USD,439.69,deleted
deal_8981,GBP,229.54,won
deal_8982,USD,229.82,open
deal_8983,EUR,898.27,won
deal_8984,EUR,809.45,open
deal_8985,USD,236.84,open
deal_8986,GBP,220.54,lost
deal_8987,EUR,246.97,lost
deal_8988,USD,206.36,open
deal_8989,USD,341.23,open
deal_8990,EUR,445.84,deleted
deal_8991,GBP,275.86,lost
deal_8992,GBP,285.92,open
deal_8993,GBP,117.91,lost
deal_8994,EUR,56.63,won
deal_8995,USD,5.37,won
deal_8996,GBP,338.71,won
deal_8997,EUR,430.97,lost
deal_8998,USD,318.11,open
deal_8999,GBP,11.46,lost
deal_9000,USD,602.48,won
deal_9001,GBP,975.29,lost
deal_9002,GBP,326.44,open
deal_9003,EUR,60.83,open
deal_9004,EUR,288.62,deleted
deal_9005,USD,801.04,lost
deal_9006,USD,915.92,won
deal_9007,GBP,385.82,open
deal_9008,USD,435.71,open
deal_9009,USD,497.5,won
deal_9010,GBP,978.76,deleted
deal_9011,EUR,215.44,won
deal_9012,EUR,663.07,won
deal_9013,USD,543.96,won
deal_9014,USD,323.92,won
deal_9015,USD,396.94,won
deal_9016,EUR,882.52,deleted
deal_9017,EUR,224.99,lost
deal_9018,GBP,183.42,deleted
deal_9019,EUR,739.55,lost
deal_9020,EUR,905.17,deleted
deal_9021,GBP,76.7,lost
deal_9022,USD,370.98,won
deal_9023,EUR,665.47,won
deal_9024,USD,276.59,open
deal_9025,USD,294.99,deleted
deal_9026,USD,957.8,open
deal_9027,USD,74.22,won
deal_9028,USD,146.44,open
deal_9029,USD,507.07,open
deal_9030,USD,438.62,deleted
deal_9031,EUR,578.43,won
deal_9032,GBP,949.77,won
deal_9033,EUR,235.84,open
deal_9034,EUR,675.33,open
deal_9035,GBP,141.93,deleted
deal_9036,GBP,309.48,won
deal_9037,USD,465.84,deleted
deal_9038,USD,953.97,won
deal_9039,EUR,113.84,won
deal_9040,EUR,300.51,won
deal_9041,EUR,505.98,open
deal_9042,USD,411.67,open
deal_9043,USD,379.98,lost
deal_9044,USD,919.1,won
deal_9045,EUR,283.12,deleted
deal_9046,EUR,923.03,deleted
deal_9047,EUR,773.48,lost
deal_9048,USD,84.66,deleted
deal_9049,GBP,858.4,open
deal_9050,EUR,831.5,deleted
deal_9051,GBP,189.84,lost
deal_9052,USD,135.24,deleted
deal_9053,GBP,838.94,won
deal_9054,EUR,868.99,deleted
deal_9055,USD,507.4,won
deal_9056,EUR,98.55,lost
deal_9057,USD,753.89,won
deal_9058,USD,991.46,lost
deal_9059,USD,220.38,won
deal_9060,GBP,21.22,deleted
deal_9061,EUR,592.06,won
deal_9062,USD,222.7,won
deal_9063,EUR,140.61,won
deal_9064,USD,26.27,deleted
deal_9065,EUR,640.08,open
deal_9066,USD,881.94,deleted
deal_9067,EUR,271.12,deleted
deal_9068,USD,229.15,deleted
deal_9069,GBP,949.18,deleted
deal_9070,EUR,123.52,lost
deal_9071,USD,60.94,deleted
deal_9072,USD,906.52,lost
deal_9073,USD,748.54,won
deal_9074,EUR,197.82,deleted
deal_9075,GBP,751.73,open
deal_9076,USD,580.21,lost
deal_9077,USD,432.84,lost
deal_9078,USD,690.51,lost
deal_9079,GBP,178.52,deleted
deal_9080,USD,885.69,deleted
deal_9081,EUR,997.36,deleted
deal_9082,EUR,625.11,deleted
deal_9083,EUR,511.27,lost
deal_9084,USD,538.41,open
deal_9085,GBP,747.02,deleted
deal_9086,USD,207.31,deleted
deal_9087,GBP,121.88,won
deal_9088,GBP,767.26,deleted
deal_9089,USD,685.17,won
deal_9090,GBP,995.84,lost
deal_9091,GBP,15.99,won
deal_9092,EUR,128.08,won
deal_9093,GBP,110.58,won
deal_9094,EUR,354.47,open
deal_9095,USD,748.91,open
deal_9096,GBP,810.83,lost
deal_9097,USD,3.7,won
deal_9098,GBP,143.43,open
deal_9099,USD,124.57,deleted
deal_9100,EUR,213.2,deleted
deal_9101,USD,496.2,lost
deal_9102,GBP,382.2,deleted
deal_9103,USD,972.45,deleted
deal_9104,EUR,812.9,won
deal_9105,EUR,512.9,lost
deal_9106,USD,103.34,deleted
deal_9107,USD,150.81,deleted
deal_9108,USD,269.57,won
deal_9109,USD,201.8,won
deal_9110,EUR,318.15,won
deal_9111,USD,277.87,lost
deal_9112,USD,997.83,open
deal_9113,USD,865.01,open
deal_9114,GBP,329.4,open
deal_9115,USD,490.87,won
deal_9116,GBP,868.27,open
deal_9117,EUR,107.75,deleted
deal_9118,USD,483.71,open
